441 19 98.683071
1083 45 -209.854959
1893 78 262.828220
803 55 985.303175
1773 87 -526.228621
1192 9 -749.923950
1028 56 -457.710618
62 0 204.342821
1887 52 809.030809
929 13 82.082811
475 16 841.349254
1600 41 844.945701
258 50 623.124345
1048 33 -363.416220
1204 33 -486.921853
147 70 436.467872
1141 83 553.565174
1525 29 -412.158525
146 74 794.312014
644 43 -732.725627
860 44 755.017101
1135 72 -744.065975
1185 36 -514.211683
1508 88 609.402899
1244 52 -297.535121
1600 26 -36.333172
1520 45 30.539903
1233 5 -847.619836
0 69 -360.992156
1861 64 904.299180
1513 59 986.961886
1595 91 108.431773
132 16 -748.111164
1595 60 -835.771600
497 40 -743.720937
1927 81 198.378636
945 2 -763.094121
1796 9 -142.740938
86 13 795.267803
1184 5 658.624319
1025 96 -608.952436
1204 63 -609.847534
1246 67 -629.725431
44 25 77.636836
1932 68 546.477467
448 58 -903.534180
137 20 14.079710
420 89 316.379420
40 67 377.567298
1459 74 -59.537686
1399 28 947.245353
536 11 601.865550
70 59 761.356278
1793 0 -3.611110
373 43 234.445679
1420 95 748.901057
76 1 993.556304
1516 96 -866.641436
1986 32 879.515769
1012 48 -517.146276
554 93 967.119309
997 98 494.286199
266 87 -8.643260
1134 41 400.133911
322 61 394.119414
1348 78 -582.950693
388 36 106.751126
1545 19 -359.915198
1238 59 -821.612326
100 11 -238.004681
1508 5 222.626977
1977 94 196.037250
1426 43 -754.636809
160 82 -42.027826
1608 71 -404.854320
398 71 992.784510
695 87 -920.769720
634 2 574.971494
347 82 264.669843
697 27 -753.633347
1694 42 -492.515617
350 81 -77.596171
478 11 605.687648
1001 66 -848.871443
600 29 147.821434
534 8 231.760783
1487 3 99.429681
1317 86 208.889515
1671 14 645.034929
1533 23 -497.742123
1379 91 -930.568336
1502 88 -108.109439
240 57 -400.042175
1380 64 -839.066074
524 13 292.960226
537 59 -346.109325
1031 19 -324.010103
907 81 -554.980878
1615 46 678.190666
356 10 951.533508
732 80 -605.715959
624 73 364.648197
1251 34 526.060249
1604 98 -175.500905
1099 59 147.430261
1128 46 922.974361
1458 46 286.309516
1700 63 -796.157160
22 99 -792.718651
74 74 -427.034066
151 52 -479.069556
1192 63 -855.393265
1590 88 -830.119695
77 21 148.898705
443 28 664.689923
1315 34 633.283895
1254 22 -402.462639
512 45 -630.576484
207 77 -374.805033
47 81 740.917635
433 28 -716.516554
1592 1 300.466844
1173 81 542.201513
1152 0 342.404585
240 72 -322.037205
232 17 491.795878
909 50 -737.094527
980 52 358.691591
696 48 -99.102618
994 68 -136.821647
124 55 835.341108
1853 89 -125.399205
1254 17 152.548723
1376 28 -624.914235
972 94 842.498899
583 39 777.579805
174 75 73.926631
1610 85 -170.911800
1739 94 357.208641
1750 29 -723.392119
485 44 -685.782567
1270 12 -609.179262
1169 8 -245.294657
1623 24 -965.437297
786 74 643.755651
1727 24 527.720005
941 92 -819.001645
914 73 111.342149
1281 84 -979.346928
543 57 -857.929863
429 20 607.501979
1306 2 786.272511
1434 89 -833.816088
899 34 761.682964
1160 63 910.553135
783 50 -114.226768
181 66 671.346532
378 14 289.776273
1162 83 218.632196
1154 24 548.739452
1037 58 424.875181
723 46 679.095018
519 73 20.992691
1711 34 -81.520132
1839 36 -238.057918
1019 44 370.720574
207 36 751.048870
506 4 -513.930018
1409 29 -750.175002
1044 25 110.525519
1159 41 526.400920
1336 3 648.175387
1722 86 456.778032
740 75 827.869954
408 80 -790.525411
236 92 -851.255581
85 20 -489.631797
146 95 -930.700654
1574 0 -4.649353
1800 52 -194.857917
739 37 -385.314505
1063 37 707.548527
203 18 595.388322
978 65 683.431651
20 48 478.799008
1667 61 -835.063485
478 95 357.035007
980 11 694.993420
956 15 -148.441015
1680 97 -395.722921
1893 16 108.944427
1907 2 391.882256
1389 96 90.477468
1261 11 136.121507
1372 92 11.541313
1008 51 692.854152
152 27 234.170935
113 87 133.043872
1955 96 916.692414
974 81 846.009672
22 40 -27.038212
1013 90 242.994245
21 48 982.106750
1847 65 468.600679
1812 33 417.698391
1092 31 -869.957427
182 49 754.785187
801 53 261.803075
260 97 -394.233041
1303 44 -862.227968
854 10 720.167571
1887 50 -372.538887
774 3 515.770338
324 37 -216.149211
1324 25 841.311567
1402 98 -0.460232
20 64 -5.962357
1647 68 161.014612
1279 4 -651.173003
1263 31 964.124009
1144 5 763.870841
1593 93 -534.830588
1828 28 -995.880915
1811 35 211.559956
982 35 225.908673
1110 78 -645.804999
1817 19 -569.395580
1496 0 -837.519556
759 90 -59.507167
1181 55 -946.158697
1869 47 -560.264079
554 45 589.063249
553 67 -906.605484
1341 82 -496.001419
1162 5 819.227609
813 68 -759.669007
975 0 -918.207951
798 18 15.859129
1346 10 386.666403
591 27 242.890028
20 45 -565.418508
1471 84 848.329921
1147 53 333.806972
1351 11 -164.607635
990 91 993.698732
673 90 -650.942675
554 30 -35.764993
1657 10 455.221152
1108 11 985.414567
1512 44 -242.324583
1826 0 975.153911
1012 40 -21.236159
793 63 479.968031
956 59 -35.766835
373 83 690.641530
1134 69 -40.431949
519 20 -238.310118
201 82 -551.780613
796 7 -329.157497
1361 75 22.372843
668 60 126.253798
799 45 -756.096040
1060 85 435.602970
410 67 -790.338330
1501 85 -888.475867
244 3 -817.597269
1513 38 -634.541924
1794 24 808.054922
1079 51 784.672048
1744 44 -445.772286
26 11 965.209550
1819 38 -130.011708
922 29 901.115802
952 22 237.395285
1208 60 -889.755277
1729 27 -418.150695
863 61 817.509932
1317 83 100.497053
633 48 -972.862735
1210 5 -211.159766
1251 62 286.695217
1737 67 14.423936
1220 31 550.452992
685 70 285.696433
232 25 -544.221388
136 1 9.802022
963 25 170.826089
1763 12 -66.056822
325 45 144.261201
948 11 594.414630
600 64 643.490480
1032 48 29.698718
402 62 816.457468
1209 78 -364.799493
242 86 -551.734126
112 42 569.724971
1625 68 382.519382
672 7 835.244748
1064 31 405.141776
865 68 28.472371
1974 40 542.168034
1917 57 109.786471
992 17 -85.529653
382 15 -606.744175
847 58 886.553522
82 38 789.305751
1464 10 779.558984
809 72 -498.540757
254 5 -407.046400
1879 37 63.237666
714 12 163.165833
1638 92 -733.089760
1584 62 744.149232
695 52 555.210410
321 80 -954.467196
1790 1 424.595959
1978 79 294.890742
675 17 157.511914
83 34 798.949662
453 88 -189.121019
1335 47 -716.447369
120 9 -628.452783
1408 22 420.267446
1779 43 -76.378382
391 72 -242.464253
1482 19 720.526941
1618 47 -660.112577
1133 79 473.950253
253 58 -473.314799
1234 21 498.284026
964 1 222.563349
1242 57 281.185031
1640 79 -850.973904
973 13 786.096058
609 43 525.501015
774 12 -987.677462
1250 57 509.250242
1347 56 -913.923567
1304 90 557.992699
61 36 -755.091138
1060 66 -552.465271
870 35 -841.830020
1977 83 -396.339861
1505 17 -57.438268
405 55 -643.036797
193 50 -833.117607
1206 72 256.296122
1979 38 -287.867020
3 80 52.267558
1555 61 -535.404465
1049 32 469.906735
1510 79 -249.969467
1610 19 -786.253308
1866 86 -491.920781
1802 69 -676.397260
1579 83 923.615013
449 0 450.260738
1293 12 -922.908599
1382 70 -518.862148
1336 54 -5.269538
1532 68 263.673519
601 27 -733.796378
741 86 -926.968922
261 73 783.516580
29 15 540.370099
984 18 686.858245
1602 74 -274.301801
919 84 -928.617973
157 39 364.118505
256 28 -893.672135
43 27 636.549372
324 77 -893.005443
1294 92 -559.287343
327 62 -223.835541
76 72 -771.169454
245 29 -962.964843
1345 51 -89.062184
613 68 -899.312591
899 16 163.290443
39 24 912.560991
785 18 748.871632
380 2 352.594904
1235 54 407.258268
778 77 -839.532258
444 44 622.515765
1007 44 -992.811498
1641 41 -564.747611
1868 27 -639.650793
471 63 309.913629
544 58 -26.791123
900 64 -165.752963
917 25 539.549006
249 75 107.863190
571 58 -486.975681
1839 64 101.455936
573 17 263.795629
808 17 333.089534
1544 33 -69.873206
670 80 -578.072390
1060 37 160.074293
1072 5 -335.268725
733 7 -111.833091
574 88 -558.740016
812 74 -62.715475
829 20 464.667680
212 59 -681.959279
1410 95 -34.394934
106 97 605.754893
1881 86 -622.010062
1965 5 805.390146
971 52 -872.674341
1983 70 773.453936
1600 17 -208.156777
1351 50 663.573382
1715 92 -615.054108
1804 88 -154.201083
933 97 -472.133854
1719 96 451.559054
1174 50 786.768452
9 61 782.505818
286 44 119.883223
1497 64 -493.823997
311 80 585.366514
239 84 227.141637
1923 80 743.777909
945 15 419.354072
1494 14 534.029842
291 27 894.544700
1837 89 126.412960
49 0 -883.025840
288 77 -482.336630
933 48 507.059638
679 57 773.158542
212 80 -917.641618
510 9 -901.379411
408 85 -757.718820
597 66 -760.090763
1779 99 281.443863
1544 56 -159.125874
1622 47 -898.370008
1620 82 -796.345842
1807 25 -682.704808
1541 34 -295.990139
1319 66 -417.484464
1942 2 -905.903496
885 93 -34.886901
518 85 -506.715320
289 87 -292.459489
1970 14 290.683608
192 58 231.132272
1635 94 43.978437
1467 76 545.294554
1957 4 699.876102
1257 86 385.677765
421 86 -753.006127
23 19 -144.259504
1846 45 301.568892
18 12 895.811147
1854 46 -79.418994
1976 9 701.639183
666 17 -140.182334
333 4 10.258980
1002 55 882.978676
1880 72 50.447788
778 28 -782.208197
1709 79 -673.867933
1198 47 513.920271
862 65 -580.159457
768 8 -392.276752
1318 41 328.470183
601 27 -307.791400
1856 92 182.435276
1792 60 -884.962241
1693 52 -444.864709
1451 44 802.864319
294 75 -267.965154
1858 55 -629.126490
1492 34 911.706250
246 22 390.651794
450 52 -966.019213
1537 27 106.040650
960 92 876.190810
1996 38 958.319399
540 11 12.617492
1934 10 -610.829284
770 6 899.163729
1728 4 -19.287111
1129 70 890.836358
114 96 99.881469
881 71 467.536431
1828 82 -621.535314
973 46 871.835385
409 89 717.200687
1698 88 -946.586055
162 80 907.318897
173 10 -786.524880
1225 76 471.397795
1682 10 -159.557013
1863 36 -224.545577
891 60 -583.937232
48 2 920.423131
667 32 -766.194563
1141 89 204.696334
634 90 -694.635499
1728 28 -554.205746
717 21 446.294301
925 29 331.848062
1714 69 -63.057441
1579 56 22.774836
1477 3 176.497049
1264 56 719.982156
1746 23 -109.161569
1035 35 -906.128547
501 16 458.790463
479 37 337.047852
962 40 -327.166900
322 76 907.673618
709 8 316.764910
531 22 224.828722
930 64 -462.563084
1938 79 -479.632585
1376 70 -142.792952
1518 51 888.357866
499 81 -750.435856
7 94 -449.822840
1191 5 450.730850
696 77 -400.474468
476 69 -546.067008
1251 83 987.868355
175 12 737.644852
1013 8 -51.959567
778 9 -122.489987
1433 19 -888.539970
1431 53 -149.854960
873 22 161.636004
1609 74 520.342898
1764 36 827.854681
1662 80 -357.988350
1369 45 346.367781
1429 52 -852.347674
825 71 873.878125
574 25 782.800786
104 48 513.926591
1201 10 128.872448
1187 32 885.077336
745 75 -909.665788
570 11 -157.132824
1947 40 301.569446
1453 34 -322.925944
1566 27 -278.522661
960 52 -547.448766
1296 81 754.929161
1115 82 -781.240204
407 97 190.579694
158 49 229.526314
1271 0 -783.577253
1592 46 388.097732
1239 81 -45.651147
837 87 961.488297
687 65 -372.731832
1072 38 -982.992409
1854 52 -245.298459
1077 47 561.859208
430 29 43.515492
570 51 -662.990490
318 50 146.744333
151 64 -15.281989
1469 39 -938.795672
1115 30 -728.982694
445 21 267.184987
1055 41 4.810786
609 92 576.268989
1919 77 825.308464
272 40 -134.782884
512 83 -205.728557
159 58 -34.418227
260 48 -75.648035
974 6 130.945518
750 83 -370.249298
1975 77 231.724347
315 47 544.355935
1819 70 650.023734
1909 70 744.084768
614 42 -138.589072
1068 46 -883.717696
719 21 -469.232821
1859 97 869.551719
627 55 -910.444428
1560 95 -393.536889
1788 83 271.481184
1867 45 -856.946039
300 99 -878.742847
177 82 -318.210462
106 90 317.635037
1497 36 -571.446677
1241 12 -100.008076
1928 61 -12.767330
956 45 -453.231607
757 49 144.514526
